time,open,high,low,close,volume,ticker
2021-04-12,11640,11640,11190,11640,168500,SGT
2021-04-13,12430,12430,11640,12400,181400,SGT
2021-04-14,12400,12740,12400,12670,52100,SGT
2021-04-15,12670,13080,12120,12530,51300,SGT
2021-04-16,11910,11980,11670,11670,86000,SGT
2021-04-19,11640,11670,11020,11670,31600,SGT
2021-04-20,11260,11710,11230,11710,9500,SGT
2021-04-22,11230,11290,10920,10920,66100,SGT
2021-04-23,10920,11330,10670,11330,31900,SGT
2021-04-26,11050,11050,10780,10810,25500,SGT
2021-04-27,10880,10920,10670,10810,161500,SGT
2021-04-28,10670,10810,10670,10710,171800,SGT
2021-04-29,10710,10950,10710,10950,6700,SGT
2021-05-04,10360,10810,10360,10810,161100,SGT
2021-05-05,10810,10950,10740,10950,142600,SGT
2021-05-06,10920,10920,10190,10190,165200,SGT
2021-05-07,9570,10810,9570,10670,101100,SGT
2021-05-10,10540,10670,10330,10670,227500,SGT
2021-05-11,10670,10670,10330,10670,229500,SGT
2021-05-12,10050,11020,10050,11020,332900,SGT
2021-05-13,10920,11160,10740,11020,170600,SGT
2021-05-14,11020,11360,11020,11330,266900,SGT
2021-05-17,11360,11640,11020,11640,140900,SGT
2021-05-18,11330,12260,11330,12260,187200,SGT
2021-05-19,12260,12400,11980,12400,143600,SGT
2021-05-20,12400,12400,11710,11710,104100,SGT
2021-05-21,11020,11020,11020,11020,41700,SGT
2021-05-24,11020,11780,11020,11780,163600,SGT
2021-05-25,11570,11980,11570,11640,93600,SGT
2021-05-26,11640,12050,11640,11980,150700,SGT
2021-05-27,11290,11980,11290,11780,117300,SGT
2021-05-28,11910,11910,11430,11430,91900,SGT
2021-05-31,11500,11640,11430,11640,97100,SGT
2021-06-01,10920,11570,10920,11570,87600,SGT
2021-06-02,11570,11850,11540,11710,108900,SGT
2021-06-03,10950,11850,10950,11780,100200,SGT
2021-06-04,11430,12470,11430,12400,385300,SGT
2021-06-07,12670,12670,12190,12400,199000,SGT
2021-06-08,12260,12530,12050,12330,68300,SGT
2021-06-09,12050,12260,11740,12260,96000,SGT
2021-06-10,11850,13080,11850,13080,1212500,SGT
2021-06-11,13950,13980,13500,13980,912500,SGT
2021-06-14,14880,14940,13430,13430,702300,SGT
2021-06-15,12530,14120,12500,13770,942100,SGT
2021-06-16,13770,13840,13430,13840,255700,SGT
2021-06-17,12880,13880,12880,13840,801500,SGT
2021-06-18,13770,13770,13150,13670,189200,SGT
2021-06-21,13670,13670,13080,13430,265200,SGT
2021-06-22,12950,13360,12950,13290,331300,SGT
2021-06-23,13080,13080,12530,12530,151100,SGT
2021-06-24,12530,13220,12500,13220,1240600,SGT
2021-06-25,13430,13430,12950,13080,101900,SGT
2021-06-28,13080,13080,12330,12950,185900,SGT
2021-06-29,12950,13840,12050,13840,1509600,SGT
2021-06-30,13910,14190,12950,14010,381200,SGT
2021-07-01,14010,14190,13770,14150,372500,SGT
2021-07-02,14010,14390,13770,14360,447400,SGT
2021-07-05,14390,15010,14320,15010,529700,SGT
2021-07-06,15010,16050,14810,16050,628500,SGT
2021-07-07,15560,16870,15560,16800,817600,SGT
2021-07-08,16770,16840,16250,16600,443400,SGT
2021-07-09,15840,16530,15840,15910,493000,SGT
2021-07-12,15150,15840,14810,14810,142400,SGT
2021-07-13,14120,15430,14120,15430,943200,SGT
2021-07-14,15150,15840,15150,15560,208100,SGT
2021-07-15,15560,16180,14810,15910,462400,SGT
2021-07-16,15630,16219,15630,15770,243700,SGT
2021-07-19,15150,15150,14670,14670,57700,SGT
2021-07-20,14600,14600,13670,14320,127300,SGT
2021-07-21,14460,14460,13330,13330,89400,SGT
2021-07-22,13330,13740,12500,12530,119600,SGT
2021-07-23,12400,13080,11710,12530,1020000,SGT
2021-07-26,12530,12980,12120,12600,127700,SGT
2021-07-27,12640,13020,12470,12840,59800,SGT
2021-07-28,12530,12770,12400,12670,164200,SGT
2021-07-29,12530,12770,12360,12400,176100,SGT
2021-07-30,12290,12570,11540,12470,457500,SGT
2021-08-02,11810,12740,11810,12430,751800,SGT
2021-08-03,12570,12600,11810,12190,324200,SGT
2021-08-04,12400,12400,12050,12220,143200,SGT
2021-08-05,12330,12330,11710,11710,201600,SGT
2021-08-06,12050,12190,11740,12090,190800,SGT
2021-08-09,12090,12910,12090,12910,145600,SGT
2021-08-10,13770,13770,13220,13430,368400,SGT
2021-08-11,13430,13430,12740,12950,125900,SGT
2021-08-12,12950,13770,12600,13260,162600,SGT
2021-08-13,13260,13260,12740,12980,75800,SGT
2021-08-16,12980,13390,12570,13390,148100,SGT
2021-08-17,13150,14320,13150,14320,1294200,SGT
2021-08-18,14460,15120,14460,15120,896900,SGT
2021-08-19,15150,15360,14940,15190,1052400,SGT
2021-08-20,15220,15290,14150,14460,1139700,SGT
2021-08-23,14150,14190,13530,13570,690500,SGT
2021-08-24,12810,13500,12810,13220,183500,SGT
2021-08-25,12810,13220,12710,13220,198200,SGT
2021-08-26,13640,13640,12980,13080,131500,SGT
2021-08-27,12740,13290,12670,13150,152100,SGT
2021-08-30,13220,14050,13220,14050,173400,SGT
2021-08-31,14120,14880,14120,14600,279100,SGT
2021-09-01,14600,14670,14260,14460,207700,SGT
2021-09-06,15010,15080,14460,14910,245600,SGT
2021-09-07,14880,14910,13910,14570,194000,SGT
2021-09-08,13640,15560,13640,15560,2071200,SGT
2021-09-09,16630,16630,16530,16630,223100,SGT
2021-09-10,17770,17770,16180,16870,428900,SGT
2021-09-13,16180,16560,15840,16390,238700,SGT
2021-09-14,16390,17530,15980,17530,336100,SGT
2021-09-15,17490,18730,17490,18730,1286600,SGT
2021-09-16,18870,19970,18800,18940,861300,SGT
2021-09-17,19970,19970,18590,18590,386800,SGT
2021-09-20,18250,18940,17910,18420,271800,SGT
2021-09-21,18390,19010,17600,18770,367000,SGT
2021-09-22,18870,19490,18250,19420,584600,SGT
2021-09-23,20760,20760,20760,20760,123200,SGT
2021-09-24,22210,22210,20760,21970,844300,SGT
2021-09-27,22380,22380,20450,20800,226500,SGT
2021-09-28,20180,21900,20040,21690,241700,SGT
2021-09-29,21140,21760,20730,21590,303400,SGT
2021-09-30,21590,21830,20660,20660,234100,SGT
2021-10-01,20730,21210,20040,20730,117700,SGT
2021-10-04,20660,21040,19630,20800,299800,SGT
2021-10-05,20800,21690,20800,21350,329300,SGT
2021-10-06,21560,21690,21350,21420,159700,SGT
2021-10-07,21350,21900,21070,21620,282000,SGT
2021-10-08,21620,21970,21560,21560,243500,SGT
2021-10-11,21560,22380,21560,22040,226300,SGT
2021-10-12,22040,22310,21490,21870,318300,SGT
2021-10-13,20800,21830,20800,21420,344200,SGT
2021-10-14,21420,21690,21070,21350,88400,SGT
2021-10-15,21210,21490,21070,21110,131000,SGT
2021-10-18,21730,21730,20870,21040,115100,SGT
2021-10-19,21040,21210,20660,21140,55000,SGT
2021-10-20,21690,21690,20870,21280,98100,SGT
2021-10-21,20660,21280,20660,20870,86200,SGT
2021-10-22,21250,21350,20730,20870,130000,SGT
2021-10-25,20320,20870,20320,20660,163400,SGT
2021-10-26,20010,20660,20010,20590,38000,SGT
2021-10-27,20110,21350,20110,21280,223300,SGT
2021-10-28,21310,22040,21310,21900,383600,SGT
2021-10-29,21760,23420,21760,23420,894700,SGT
2021-11-01,24100,24790,23550,23550,514200,SGT
2021-11-02,23550,24650,23550,23970,277000,SGT
2021-11-03,23970,24650,22310,22310,592400,SGT
2021-11-04,21380,22310,21350,21760,196300,SGT
2021-11-05,21690,22660,21350,22310,219700,SGT
2021-11-08,22240,22590,21900,22310,193100,SGT
2021-11-09,21760,22800,21760,22310,82500,SGT
2021-11-10,22310,22310,21900,22180,108400,SGT
2021-11-11,22040,23720,22040,23070,265700,SGT
2021-11-12,23240,23240,22180,22730,133100,SGT
2021-11-15,22760,23070,22180,22350,168100,SGT
2021-11-16,22040,22350,21560,21870,148000,SGT
2021-11-17,21490,22070,21350,21620,99200,SGT
2021-11-18,21970,21970,21040,21070,240500,SGT
2021-11-19,21040,21040,20320,20320,182100,SGT
2021-11-22,20320,20350,18900,18900,345200,SGT
2021-11-23,17630,20210,17630,20210,86100,SGT
2021-11-24,20210,21620,20210,21620,277100,SGT
2021-11-25,22380,22380,21690,21760,128100,SGT
2021-11-26,21490,21760,20660,20940,90100,SGT
2021-11-29,19970,20660,19490,20420,109100,SGT
2021-11-30,20490,21690,20380,20660,93800,SGT
2021-12-01,20630,20630,19970,20110,90400,SGT
2021-12-02,20320,20320,19970,20070,54900,SGT
2021-12-03,19660,20250,19280,19280,96100,SGT
2021-12-06,19250,19660,18800,18870,78900,SGT
2021-12-07,18870,19180,18800,19080,44300,SGT
2021-12-08,19150,20350,19010,19560,77600,SGT
2021-12-09,19560,19830,19560,19830,44200,SGT
2021-12-10,20110,20110,19560,19870,34300,SGT
2021-12-13,19870,21250,19870,21250,176100,SGT
2021-12-14,22110,22180,20450,21210,108100,SGT
2021-12-15,21210,21210,20450,20520,62500,SGT
2021-12-16,20520,20660,20110,20660,80700,SGT
2021-12-17,20040,20660,19490,20660,192500,SGT
2021-12-20,22110,22110,21760,22110,444400,SGT
2021-12-21,23550,23620,23070,23620,603600,SGT
2021-12-22,25270,25270,25070,25270,980900,SGT
2021-12-23,27000,27000,25140,26100,607700,SGT
2021-12-24,25340,25480,24280,24280,589500,SGT
2021-12-27,23590,24790,23070,23760,557900,SGT
2021-12-28,23760,24790,23170,23350,637000,SGT
2021-12-29,23350,23550,22380,22660,328900,SGT
2021-12-30,22240,23280,22240,22620,256900,SGT
2021-12-31,22620,24170,22450,24100,367800,SGT
2022-01-04,25140,25140,23900,24650,229600,SGT
2022-01-05,24100,24590,23900,24240,333900,SGT
2022-01-06,23900,24790,23420,24790,543000,SGT
2022-01-07,24790,24860,24170,24310,282400,SGT
2022-01-10,24790,26000,24030,25310,858000,SGT
2022-01-11,25240,25480,24170,24450,234900,SGT
2022-01-12,23970,24450,23210,24030,342500,SGT
2022-01-13,24030,24170,22450,22550,448000,SGT
2022-01-14,22450,24100,21690,23550,401500,SGT
2022-01-17,24590,24590,21930,21930,212100,SGT
2022-01-18,21930,23280,20420,20420,235200,SGT
2022-01-19,20420,21350,20420,20760,164500,SGT
2022-01-20,21280,22210,21280,21690,177700,SGT
2022-01-21,22590,22590,21350,21900,70300,SGT
2022-01-24,21930,21970,20380,20380,97100,SGT
2022-01-25,20380,20660,19770,20590,112600,SGT
2022-01-26,20560,20730,19210,19210,147900,SGT
2022-01-27,19280,19280,18590,18660,94000,SGT
2022-01-28,18660,19280,18660,19280,80700,SGT
2022-02-07,18590,20320,18590,20110,54200,SGT
2022-02-08,20280,20590,19700,20520,57500,SGT
2022-02-09,20320,20660,19110,20450,60900,SGT
2022-02-10,20590,21350,19970,20970,146100,SGT
2022-02-11,21350,21350,20520,20760,80900,SGT
2022-02-14,20010,20660,20010,20180,155100,SGT
2022-02-15,19770,20450,19770,20280,133900,SGT
2022-02-16,20180,21210,20180,21000,198000,SGT
2022-02-17,21040,21040,20350,20760,130900,SGT
2022-02-18,20380,20870,20380,20830,121600,SGT
2022-02-21,20900,22040,20900,21930,239600,SGT
2022-02-22,21350,22380,20870,21350,212200,SGT
2022-02-23,21420,21970,21350,21350,123100,SGT
2022-02-24,21350,21490,20110,20660,199400,SGT
2022-02-25,21690,21690,20350,20730,229100,SGT
2022-02-28,22040,22040,21180,21490,215800,SGT
2022-03-01,21210,21900,21210,21350,103500,SGT
2022-03-02,21420,21830,21280,21280,255500,SGT
2022-03-03,21350,21350,20900,21040,211700,SGT
2022-03-04,21070,21490,21040,21140,170000,SGT
2022-03-07,21140,21140,20660,20730,264800,SGT
2022-03-08,20730,20800,20250,20420,118000,SGT
2022-03-09,20940,20940,20180,20380,106300,SGT
2022-03-10,20800,20800,20180,20450,55500,SGT
2022-03-11,20660,20660,20070,20110,104100,SGT
2022-03-14,20110,20450,19730,20040,216000,SGT
2022-03-15,20040,20520,19970,20110,155600,SGT
2022-03-16,20110,20800,19970,20760,175400,SGT
2022-03-17,20660,21140,20660,20900,139200,SGT
2022-03-18,20900,21690,20900,21070,191200,SGT
2022-03-21,21140,21280,20870,21000,196900,SGT
2022-03-22,21280,21350,21070,21110,165700,SGT
2022-03-23,21070,21110,20660,20800,259500,SGT
2022-03-24,20800,20870,20690,20690,103200,SGT
2022-03-25,20730,22140,20730,22140,446700,SGT
2022-03-28,22930,23210,22140,22900,656200,SGT
2022-03-29,23280,23760,22930,23070,417800,SGT
2022-03-30,22970,23760,22930,23280,388500,SGT
2022-03-31,23350,23420,23000,23210,233100,SGT
2022-04-01,22860,23380,22860,23140,375300,SGT
2022-04-04,23070,23380,22930,23280,172700,SGT
2022-04-05,22970,24790,22970,24760,642300,SGT
2022-04-06,24240,25070,23760,24100,213800,SGT
2022-04-07,24410,24410,23760,23760,155800,SGT
2022-04-08,23420,23690,22110,22110,540200,SGT
2022-04-12,22180,22490,21000,21970,201200,SGT
2022-04-13,21140,22380,21140,22380,144100,SGT
2022-04-14,22660,22660,21350,21760,91600,SGT
2022-04-15,21420,22380,21420,22000,130500,SGT
2022-04-18,21590,21590,21000,21350,299900,SGT
2022-04-19,21280,22310,21280,21350,94900,SGT
2022-04-20,21490,21760,20800,20800,105300,SGT
2022-04-21,19350,20350,19350,19700,210600,SGT
2022-04-22,19800,20320,18320,19280,177800,SGT
2022-04-25,19280,19970,17940,18590,122000,SGT
2022-04-26,18800,19630,17910,19630,73500,SGT
2022-04-27,19630,19630,19520,19630,39900,SGT
2022-04-28,19630,20660,19520,19520,71200,SGT
2022-04-29,19560,19560,19080,19280,152500,SGT
2022-05-04,20630,20630,20630,20630,93500,SGT
2022-05-05,22040,22040,22040,22040,36200,SGT
2022-05-06,23550,23550,22180,22860,1513800,SGT
2022-05-09,22860,22860,21280,21280,227000,SGT
2022-05-10,20110,21690,20110,21690,128700,SGT
2022-05-11,21690,21690,20380,20380,176500,SGT
2022-05-12,20380,20630,18970,18970,187500,SGT
2022-05-13,17970,19280,17660,17660,279200,SGT
2022-05-16,18840,18870,17560,18250,650300,SGT
2022-05-17,18250,19490,17560,19490,157000,SGT
2022-05-18,20250,20250,19280,19390,168900,SGT
2022-05-19,19460,20730,19350,20730,199300,SGT
2022-05-20,21690,21690,19970,20660,42600,SGT
2022-05-23,20690,20970,19970,19970,62200,SGT
2022-05-24,19970,20320,19630,20250,69200,SGT
2022-05-25,20010,20730,19940,20660,77000,SGT
2022-05-26,20660,20730,20520,20660,115700,SGT
2022-05-27,20590,21000,20110,20210,83500,SGT
2022-05-30,20320,20660,19870,19970,102200,SGT
2022-05-31,20320,20320,19630,19830,99800,SGT
2022-06-01,19560,19970,19280,19970,89300,SGT
2022-06-02,19520,20660,19520,19630,28200,SGT
2022-06-03,19180,19730,19180,19180,42900,SGT
2022-06-06,19280,19700,19180,19280,73800,SGT
2022-06-07,19770,19770,18800,19280,69000,SGT
2022-06-08,19280,20180,19080,19630,201500,SGT
2022-06-09,19490,19630,19280,19630,81800,SGT
2022-06-10,19560,19970,19280,19460,69400,SGT
2022-06-13,19010,19210,18110,19210,246400,SGT
2022-06-14,18110,18900,17970,18590,116500,SGT
2022-06-15,19080,19080,17320,18460,219700,SGT
2022-06-16,18390,18530,18150,18460,82000,SGT
2022-06-17,17220,18390,17180,18250,227200,SGT
2022-06-20,17910,17910,16980,16980,337700,SGT
2022-06-21,15980,17010,15810,17010,184900,SGT
2022-06-22,16530,17080,16530,16870,59900,SGT
2022-06-23,16360,17010,16360,17010,45400,SGT
2022-06-24,16560,17040,16390,16870,67500,SGT
2022-06-27,16870,17970,15870,17970,133800,SGT
2022-06-28,18460,18460,17910,17910,36800,SGT
2022-06-29,17770,18490,17660,17910,31200,SGT
2022-06-30,17840,17910,16870,17910,40800,SGT
2022-07-01,17290,17630,16800,17630,33000,SGT
2022-07-04,17290,17840,17220,17770,30200,SGT
2022-07-05,17250,17290,16980,16980,23300,SGT
2022-07-06,16250,16940,16250,16940,25800,SGT
2022-07-07,16530,16940,15840,16940,28600,SGT
2022-07-08,17770,17770,16390,16670,14500,SGT
2022-07-11,16600,16940,16420,16870,39000,SGT
2022-07-12,17700,17700,16910,17660,34000,SGT
2022-07-13,17660,18180,17490,17770,17300,SGT
2022-07-14,17800,17800,17560,17730,11500,SGT
2022-07-15,17730,17730,17420,17700,12400,SGT
2022-07-18,17770,17970,17560,17600,46400,SGT
2022-07-19,17600,17770,17220,17770,4700,SGT
2022-07-20,17840,17910,17630,17770,36300,SGT
2022-07-21,17770,18590,17700,17730,24700,SGT
2022-07-22,17600,18250,17220,17770,101000,SGT
2022-07-25,17770,17910,17250,17910,28400,SGT
2022-07-26,17390,18250,17390,17910,24700,SGT
2022-07-27,17910,17910,17560,17910,91200,SGT
2022-07-28,17910,18590,17910,18150,40900,SGT
2022-07-29,18800,19390,18590,19350,210900,SGT
2022-08-01,18460,19970,18250,19350,100900,SGT
2022-08-02,19040,19280,18800,18800,48700,SGT
2022-08-03,18660,19350,18390,19250,135200,SGT
2022-08-04,19490,19490,18870,19210,46000,SGT
2022-08-05,18460,19210,18180,18530,14000,SGT
2022-08-08,18530,19080,18250,19010,111100,SGT
2022-08-09,19080,19700,18800,19390,123900,SGT
2022-08-10,19350,19390,18940,19280,20100,SGT
2022-08-11,19280,20180,19280,19490,137000,SGT
2022-08-12,19490,19660,19390,19560,16300,SGT
2022-08-15,19900,19970,19350,19490,77300,SGT
2022-08-16,19490,19490,18730,19460,22800,SGT
2022-08-17,19010,19280,18940,19210,14200,SGT
2022-08-18,19210,19210,18590,18870,8900,SGT
2022-08-19,19830,19830,18730,19010,23200,SGT
2022-08-22,19010,19080,18490,18490,20700,SGT
2022-08-23,18590,18870,18490,18590,24600,SGT
2022-08-24,19250,19250,18590,18630,48200,SGT
2022-08-25,18460,18900,18460,18870,17800,SGT
2022-08-26,19040,19040,18560,18560,5900,SGT
2022-08-29,18250,18940,18040,18940,48000,SGT
2022-08-30,18530,18940,17940,18770,24200,SGT
2022-08-31,18220,18560,18080,18320,16900,SGT
2022-09-05,18250,18900,18250,18390,15000,SGT
2022-09-06,18390,18730,18250,18560,57600,SGT
2022-09-07,18320,18590,17350,18490,109500,SGT
2022-09-08,18460,18460,17770,17770,31400,SGT
2022-09-09,17770,18590,17560,18530,131800,SGT
2022-09-12,18940,19210,17940,19210,128500,SGT
2022-09-13,19210,19280,18940,19210,16100,SGT
2022-09-14,18040,19150,18040,19150,9500,SGT
2022-09-15,18590,18940,18250,18940,22500,SGT
2022-09-16,18630,19210,18080,18280,13200,SGT
2022-09-19,17770,18530,17770,18390,31000,SGT
2022-09-20,18390,18530,17770,18460,29100,SGT
2022-09-21,18460,18590,17770,18560,101000,SGT
2022-09-22,18460,18590,17910,18250,184000,SGT
2022-09-23,18500,19200,18250,18250,65900,SGT
2022-09-26,17000,18000,17000,17900,42100,SGT
2022-09-27,18300,18300,17200,18150,22100,SGT
2022-09-28,17450,18150,17300,18150,11600,SGT
2022-09-29,17550,18000,17550,18000,7900,SGT
2022-09-30,17300,17700,16800,17700,26800,SGT
2022-10-03,16800,18000,16500,16500,9600,SGT
2022-10-04,16500,16500,16000,16500,77800,SGT
2022-10-05,16700,16700,15350,16500,28900,SGT
2022-10-06,16250,16450,16000,16300,14900,SGT
2022-10-07,15300,16000,15200,15800,17000,SGT
2022-10-10,15000,15800,15000,15650,262100,SGT
2022-10-11,15150,15150,14600,14900,489200,SGT
2022-10-12,14000,15600,13900,14900,27000,SGT
2022-10-13,14900,14900,14100,14200,9600,SGT
2022-10-14,14200,14600,14000,14200,68600,SGT
2022-10-17,14250,14250,13750,13750,417200,SGT
2022-10-18,13950,13950,13150,13400,62200,SGT
2022-10-19,12700,13400,12700,12900,1074400,SGT
2022-10-20,13150,13150,12550,12550,1118800,SGT
2022-10-21,12500,12500,11700,11700,47900,SGT
2022-10-24,12300,12300,10900,10900,53600,SGT
2022-10-25,10900,10900,10150,10150,83800,SGT
2022-10-26,9440,10200,9440,9890,36100,SGT
2022-10-27,10550,10550,9890,10550,30100,SGT
2022-10-28,10500,11100,10200,11000,55100,SGT
2022-10-31,11500,11500,10500,11200,10200,SGT
2022-11-01,11200,11350,10550,11250,41600,SGT
2022-11-02,10700,11350,10700,11300,73400,SGT
2022-11-03,11550,11550,11000,11200,20800,SGT
2022-11-04,11000,11150,10450,10900,63600,SGT
2022-11-07,10200,10750,10150,10150,6700,SGT
2022-11-08,10100,10150,9440,10050,63900,SGT
2022-11-09,10100,10550,9850,10000,7900,SGT
2022-11-10,9500,10000,9300,9300,81000,SGT
2022-11-11,9300,9500,8650,9500,28700,SGT
2022-11-14,9500,9850,8840,9580,34600,SGT
2022-11-15,8920,9920,8910,9580,32300,SGT
2022-11-16,8920,9900,8910,9900,44200,SGT
2022-11-17,10000,10100,9350,9360,20900,SGT
2022-11-18,9750,9750,8910,9500,21200,SGT
2022-11-21,8930,10000,8930,10000,57400,SGT
2022-11-22,9500,10200,9500,10000,42300,SGT
2022-11-23,10000,10050,9600,9600,7300,SGT
2022-11-24,9000,9660,9000,9600,24300,SGT
2022-11-25,9500,9750,9400,9600,4300,SGT
2022-11-28,9200,10000,9200,9700,51100,SGT
2022-11-29,9400,10200,9400,9800,68300,SGT
2022-11-30,9800,10450,9620,10450,694800,SGT
2022-12-01,11150,11150,11150,11150,11200,SGT
2022-12-02,11900,11900,11500,11900,169200,SGT
2022-12-05,12700,12700,12150,12300,57800,SGT
2022-12-06,11600,12500,11450,11450,102500,SGT
2022-12-07,10750,11450,10650,10650,112700,SGT
2022-12-08,10200,11350,10200,11250,175600,SGT
2022-12-09,10600,11800,10600,11150,12800,SGT
2022-12-12,11250,11400,10500,10500,27400,SGT
2022-12-13,9850,10500,9850,10000,15000,SGT
2022-12-14,10550,10700,10000,10400,101300,SGT
2022-12-15,10900,10900,10000,10400,53200,SGT
2022-12-16,10400,11100,10000,11100,268400,SGT
2022-12-19,11200,11500,10800,11200,110700,SGT
2022-12-20,11400,11750,10500,11750,167000,SGT
2022-12-21,11700,12000,10950,11800,132800,SGT
2022-12-22,11100,12500,11100,12400,138500,SGT
2022-12-23,11850,12600,11850,12150,25900,SGT
2022-12-26,11800,12150,11350,12000,158700,SGT
2022-12-27,11200,12000,11200,11950,2900,SGT
2022-12-27,12000,12700,11950,12700,252400,SGT
2022-12-28,12700,13550,12700,13550,226000,SGT
2022-12-29,14200,14450,13950,14450,224300,SGT
2022-12-30,14400,15300,14000,15200,233100,SGT
2023-01-03,15200,15300,15000,15150,19100,SGT
2023-01-04,14350,15300,14100,14950,47000,SGT
2023-01-05,14950,14950,14000,14000,26900,SGT
2023-01-06,14000,14950,13350,13350,7700,SGT
2023-01-09,14000,14000,12800,12800,14600,SGT
2023-01-10,13000,13000,13000,13000,1000,SGT
2023-01-11,12650,13300,12500,13150,18400,SGT
2023-01-12,13750,13950,13350,13500,245000,SGT
2023-01-13,14100,14100,13100,13450,19100,SGT
2023-01-16,12800,14000,12800,13500,456100,SGT
2023-01-17,13500,13500,13000,13200,47500,SGT
2023-01-18,13200,13550,13100,13100,5000,SGT
2023-01-19,13500,13500,13000,13400,32200,SGT
2023-01-27,13450,13900,13450,13800,7400,SGT
2023-01-30,13700,14100,13500,13900,10900,SGT
2023-01-31,13450,13900,13250,13800,7300,SGT
2023-02-01,13500,13800,13000,13400,21300,SGT
2023-02-02,13100,13550,12500,13250,15100,SGT
2023-02-03,13200,13250,12700,13000,13100,SGT
2023-02-06,12950,13000,12350,12900,20800,SGT
2023-02-07,13000,13000,12400,12800,3100,SGT
2023-02-08,12900,13000,12150,12750,8000,SGT
2023-02-09,12750,12750,12250,12300,1800,SGT
2023-02-10,12300,12550,12300,12300,2100,SGT
2023-02-13,11800,12450,11550,12200,9100,SGT
2023-02-15,12650,12700,11650,11650,2600,SGT
2023-02-16,11150,12450,11150,12300,11100,SGT
2023-02-17,13100,13100,11850,12700,4300,SGT
2023-02-20,12100,12900,12050,12750,9000,SGT
2023-02-21,12800,12800,12400,12600,13800,SGT
2023-02-22,12700,12700,12100,12500,9200,SGT
2023-02-23,11700,12400,11700,12000,5700,SGT
2023-02-24,12600,12600,11900,12100,8700,SGT
2023-02-27,12100,12400,11750,12000,12100,SGT
2023-02-28,12800,12800,11700,11950,10400,SGT
2023-03-01,11950,12150,11950,12100,10000,SGT
2023-03-02,11750,12200,11750,12050,17000,SGT
2023-03-03,11700,12800,11700,12400,19500,SGT
2023-03-06,11950,12500,11950,12100,5800,SGT
2023-03-07,12500,12500,12100,12300,2600,SGT
2023-03-08,12450,12450,12050,12250,7000,SGT
2023-03-09,12000,12400,11900,12200,8000,SGT
2023-03-10,11950,12100,11900,12000,5900,SGT
2023-03-13,11450,12000,11450,11900,5200,SGT
2023-03-14,11900,12000,11800,11800,9700,SGT
2023-03-15,12000,12200,11750,11850,27200,SGT
2023-03-16,11850,11850,11400,11800,18000,SGT
2023-03-17,12350,12350,11600,11800,2100,SGT
2023-03-20,12000,12000,11700,11850,17400,SGT
2023-03-21,11700,11950,11600,11800,4700,SGT
2023-03-22,11600,11600,11600,11600,3300,SGT
2023-03-23,11550,11550,11550,11550,300,SGT
2023-03-24,12000,12000,12000,12000,100,SGT
2023-03-27,11800,11800,11800,11800,2100,SGT
2023-03-28,12000,12000,11950,11950,1600,SGT
2023-03-29,12000,12000,12000,12000,100,SGT
2023-03-30,11700,11700,11700,11700,200,SGT
2023-03-31,11650,11650,11650,11650,200,SGT
2023-04-03,13150,13150,13150,13150,1000,SGT
2023-04-04,12500,12500,12150,12150,200,SGT
2023-04-05,12400,12400,12050,12100,7700,SGT
2023-04-06,11900,12050,11900,12000,10600,SGT
2023-04-07,12250,12250,11800,11950,14400,SGT
2023-04-10,12200,12200,11800,11850,14900,SGT
2023-04-11,11750,11800,11650,11700,39300,SGT
2023-04-12,11750,11900,11600,11700,16400,SGT
2023-04-13,11700,11900,11650,11900,7200,SGT
2023-04-14,11950,12000,11700,11700,21300,SGT
2023-04-17,11700,11900,11700,11900,1900,SGT
2023-04-18,11800,11800,11800,11800,500,SGT
2023-04-19,11850,11850,11650,11800,5500,SGT
2023-04-20,11800,11850,11500,11500,21800,SGT
2023-04-21,11750,11900,11750,11850,12800,SGT
2023-04-24,11750,11950,11500,11750,21000,SGT
2023-04-25,11800,11850,11800,11850,3500,SGT
2023-04-26,11850,11850,11850,11850,100,SGT
2023-04-27,11800,11850,11700,11750,3500,SGT
2023-04-28,11800,11800,11750,11800,18700,SGT
2023-05-04,11700,11700,11650,11700,14000,SGT
2023-05-05,11600,11600,10800,11000,160500,SGT
2023-05-08,11500,11500,10900,10900,7000,SGT
2023-05-09,11350,11350,10600,10650,71900,SGT
2023-05-10,10900,11300,10750,11200,25000,SGT
2023-05-11,11350,11900,11200,11250,30600,SGT
2023-05-12,11800,11800,11500,11650,86500,SGT
2023-05-15,12000,12000,11550,11600,19600,SGT
2023-05-16,11600,11700,11000,11550,28500,SGT
2023-05-17,11300,11500,11250,11250,18500,SGT
2023-05-18,11150,11350,11000,11350,14000,SGT
2023-05-19,11400,11400,11200,11200,5100,SGT
2023-05-22,11200,11550,11200,11300,8800,SGT
2023-05-23,11200,11400,11200,11250,9400,SGT
2023-05-24,11250,11500,11250,11400,21800,SGT
2023-05-25,11300,12000,11300,11800,89900,SGT
2023-05-26,12000,12000,11650,11700,16000,SGT
2023-05-29,11900,12000,11800,12000,56900,SGT
2023-05-30,12750,12800,12650,12750,189500,SGT
2023-05-31,12750,13250,12600,12850,71200,SGT
2023-06-01,12750,13100,12450,12950,105300,SGT
2023-06-02,12800,13300,12700,12850,73500,SGT
2023-06-05,13250,13250,12550,12750,28300,SGT
2023-06-06,12650,12650,12350,12600,69100,SGT
